,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12380,0,blue-collar,married,secondary,no,1131,yes,yes,unknown,27,jun,148,5,-1,0,unknown,no
12381,1,technician,married,secondary,no,0,no,yes,unknown,27,jun,103,1,-1,0,unknown,no
12382,2,retired,single,primary,no,700,no,yes,unknown,27,jun,141,1,-1,0,unknown,no
12383,2,management,married,tertiary,no,382,no,no,unknown,27,jun,244,2,-1,0,unknown,no
12384,0,blue-collar,single,primary,no,837,yes,no,unknown,27,jun,250,8,-1,0,unknown,no
12385,2,technician,divorced,secondary,no,255,yes,no,unknown,27,jun,140,2,-1,0,unknown,no
12386,2,technician,married,secondary,yes,-1680,yes,yes,unknown,27,jun,92,4,-1,0,unknown,no
12387,0,services,married,secondary,no,4,yes,no,unknown,27,jun,133,5,-1,0,unknown,no
12388,2,entrepreneur,married,secondary,no,4,yes,yes,unknown,27,jun,216,1,-1,0,unknown,no
12389,2,blue-collar,married,tertiary,no,84,no,yes,unknown,27,jun,269,1,-1,0,unknown,no
12390,1,admin.,divorced,secondary,no,23,no,yes,unknown,27,jun,397,1,-1,0,unknown,no
12391,2,retired,divorced,primary,no,95,no,yes,unknown,27,jun,244,1,-1,0,unknown,no
12392,0,blue-collar,married,primary,no,-423,yes,yes,unknown,27,jun,135,2,-1,0,unknown,no
12393,0,technician,married,secondary,no,2019,yes,yes,unknown,27,jun,102,1,-1,0,unknown,no
12394,0,admin.,single,secondary,no,11,no,no,unknown,27,jun,326,1,-1,0,unknown,no
12395,2,services,married,secondary,no,144,no,yes,unknown,27,jun,153,2,-1,0,unknown,no
12396,2,retired,married,secondary,no,78,no,yes,unknown,27,jun,151,2,-1,0,unknown,no
12397,2,blue-collar,married,primary,no,109,no,no,unknown,27,jun,349,5,-1,0,unknown,no
12398,2,blue-collar,married,primary,no,0,no,no,unknown,27,jun,291,2,-1,0,unknown,no
12399,2,blue-collar,single,secondary,no,2430,yes,yes,unknown,27,jun,185,3,-1,0,unknown,no
12400,1,admin.,divorced,secondary,no,2970,no,yes,unknown,27,jun,169,2,-1,0,unknown,no
12401,0,services,single,secondary,no,11,yes,no,unknown,27,jun,114,4,-1,0,unknown,no
12402,2,blue-collar,married,primary,no,-79,no,yes,unknown,27,jun,293,3,-1,0,unknown,no
12403,0,admin.,single,secondary,no,-478,yes,yes,unknown,27,jun,111,4,-1,0,unknown,no
12404,1,technician,married,secondary,no,283,yes,yes,unknown,27,jun,56,2,-1,0,unknown,no
12405,0,technician,divorced,secondary,no,89,yes,no,unknown,27,jun,101,5,-1,0,unknown,no
12406,0,management,single,secondary,no,653,yes,no,unknown,27,jun,247,3,-1,0,unknown,no
12407,1,management,married,tertiary,no,597,no,yes,unknown,30,jun,96,3,-1,0,unknown,no
12408,1,technician,married,secondary,no,59,yes,no,unknown,30,jun,322,3,-1,0,unknown,no
12409,1,services,married,primary,no,324,yes,no,unknown,30,jun,182,4,-1,0,unknown,no
12410,0,entrepreneur,married,secondary,yes,-868,yes,no,unknown,30,jun,198,2,-1,0,unknown,no
12411,2,management,married,primary,no,798,yes,no,unknown,30,jun,123,2,-1,0,unknown,no
12412,2,entrepreneur,married,tertiary,no,-65,yes,no,unknown,30,jun,45,2,-1,0,unknown,no
12413,0,services,married,secondary,no,511,yes,no,unknown,30,jun,85,5,-1,0,unknown,no
12414,1,blue-collar,married,primary,no,509,yes,no,unknown,30,jun,146,3,-1,0,unknown,no
12415,1,management,single,tertiary,no,2239,yes,yes,unknown,30,jun,93,3,-1,0,unknown,no
12416,2,admin.,divorced,secondary,no,2169,yes,no,unknown,30,jun,54,3,-1,0,unknown,no
12417,0,services,single,secondary,no,-72,yes,no,unknown,30,jun,82,9,-1,0,unknown,no
12418,1,blue-collar,divorced,primary,no,145,no,yes,unknown,30,jun,27,3,-1,0,unknown,no
12419,2,blue-collar,married,primary,no,-101,yes,yes,unknown,30,jun,60,3,-1,0,unknown,no
12420,1,technician,divorced,secondary,no,1309,no,yes,unknown,30,jun,124,2,-1,0,unknown,no
12421,2,admin.,married,secondary,no,12,no,no,unknown,30,jun,217,2,-1,0,unknown,no
12422,2,blue-collar,married,secondary,no,3988,no,no,unknown,30,jun,165,4,-1,0,unknown,no
12423,0,self-employed,single,secondary,no,-395,yes,no,unknown,30,jun,141,4,-1,0,unknown,no
12424,1,technician,married,tertiary,no,1526,yes,no,unknown,30,jun,138,4,-1,0,unknown,no
12425,2,blue-collar,married,secondary,no,323,no,no,unknown,30,jun,385,1,-1,0,unknown,no
12426,0,services,married,secondary,no,740,no,yes,unknown,30,jun,266,3,-1,0,unknown,no
12427,1,entrepreneur,married,secondary,yes,624,no,yes,unknown,30,jun,50,1,-1,0,unknown,no
12428,1,blue-collar,single,primary,no,116,no,yes,unknown,30,jun,203,1,-1,0,unknown,no
12429,0,blue-collar,married,secondary,no,0,yes,no,unknown,30,jun,780,3,-1,0,unknown,no
12430,2,blue-collar,married,primary,no,230,no,yes,unknown,30,jun,176,1,-1,0,unknown,no
12431,1,self-employed,married,tertiary,no,0,no,yes,unknown,30,jun,202,1,-1,0,unknown,no
12432,1,admin.,single,secondary,no,-342,no,yes,unknown,30,jun,158,1,-1,0,unknown,no
12433,1,admin.,married,secondary,yes,0,no,yes,unknown,30,jun,76,3,-1,0,unknown,no
12434,0,blue-collar,married,primary,no,276,no,no,unknown,30,jun,224,2,-1,0,unknown,no
12435,2,management,married,tertiary,no,0,no,no,unknown,30,jun,111,2,-1,0,unknown,no
12436,2,technician,married,tertiary,no,3082,yes,yes,unknown,30,jun,444,3,-1,0,unknown,no
12437,1,admin.,married,secondary,no,220,yes,no,unknown,30,jun,69,3,-1,0,unknown,no
12438,0,blue-collar,single,primary,no,1128,yes,no,unknown,30,jun,88,4,-1,0,unknown,no
12439,2,retired,married,secondary,no,0,no,yes,unknown,30,jun,104,2,-1,0,unknown,no
12440,1,technician,married,secondary,no,-54,yes,yes,unknown,30,jun,252,4,-1,0,unknown,no
12441,2,admin.,married,secondary,no,2062,no,no,unknown,30,jun,132,4,-1,0,unknown,no
12442,0,services,single,secondary,no,66,no,yes,unknown,30,jun,450,2,-1,0,unknown,no
12443,2,retired,married,secondary,yes,49,no,yes,unknown,1,jul,602,4,-1,0,unknown,no
12444,1,services,married,secondary,no,138,yes,no,unknown,1,jul,136,3,-1,0,unknown,no
12445,0,blue-collar,married,secondary,no,365,no,no,unknown,1,jul,381,4,-1,0,unknown,no
12446,1,admin.,single,tertiary,no,10,no,no,unknown,1,jul,158,2,-1,0,unknown,no
12447,1,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,479,9,-1,0,unknown,yes
12448,0,blue-collar,married,secondary,no,652,no,yes,unknown,1,jul,281,3,-1,0,unknown,no
12449,2,technician,married,tertiary,no,503,no,no,unknown,1,jul,297,2,-1,0,unknown,no
12450,1,technician,married,secondary,no,251,yes,yes,unknown,1,jul,128,3,-1,0,unknown,no
12451,1,blue-collar,married,secondary,no,971,yes,yes,unknown,1,jul,471,3,-1,0,unknown,no
12452,2,admin.,divorced,secondary,no,-20,no,no,unknown,1,jul,58,1,-1,0,unknown,no
12453,1,services,single,secondary,no,-106,no,no,unknown,1,jul,60,4,-1,0,unknown,no
12454,1,services,married,secondary,no,871,yes,no,unknown,1,jul,108,1,-1,0,unknown,no
12455,2,admin.,married,secondary,no,9,no,yes,unknown,1,jul,140,1,-1,0,unknown,no
12456,2,technician,married,secondary,no,0,no,no,unknown,1,jul,249,1,-1,0,unknown,no
12457,2,housemaid,married,primary,no,53,no,no,unknown,1,jul,215,3,-1,0,unknown,no
12458,1,blue-collar,divorced,primary,no,3,no,yes,unknown,1,jul,625,1,-1,0,unknown,no
12459,0,services,single,unknown,no,33,no,no,unknown,1,jul,161,1,-1,0,unknown,no
12460,1,housemaid,married,primary,no,84,no,yes,unknown,1,jul,428,2,-1,0,unknown,no
12461,1,admin.,single,secondary,no,13,no,yes,unknown,1,jul,119,1,-1,0,unknown,no
12462,1,blue-collar,married,primary,no,1,no,no,unknown,1,jul,117,1,-1,0,unknown,no
12463,1,technician,married,tertiary,no,-302,no,yes,unknown,1,jul,80,1,-1,0,unknown,no
12464,2,retired,married,primary,no,0,no,no,unknown,1,jul,36,1,-1,0,unknown,no
12465,0,services,married,tertiary,yes,-90,no,yes,unknown,1,jul,173,1,-1,0,unknown,no
12466,2,technician,married,secondary,no,6,no,yes,unknown,1,jul,292,1,-1,0,unknown,no
12467,2,technician,married,secondary,no,358,no,no,unknown,1,jul,183,2,-1,0,unknown,no
12468,0,services,single,secondary,no,1357,no,yes,unknown,1,jul,200,1,-1,0,unknown,no
12469,2,housemaid,married,primary,no,935,no,yes,unknown,1,jul,150,1,-1,0,unknown,no
12470,2,management,married,primary,yes,145,no,yes,unknown,1,jul,163,1,-1,0,unknown,no
12471,0,admin.,married,secondary,no,0,yes,yes,unknown,1,jul,122,1,-1,0,unknown,no
12472,1,blue-collar,divorced,primary,no,0,no,no,unknown,1,jul,55,1,-1,0,unknown,no
12473,2,technician,divorced,secondary,no,935,no,no,unknown,1,jul,86,1,-1,0,unknown,no
12474,0,management,married,tertiary,no,49,yes,yes,unknown,1,jul,359,1,-1,0,unknown,no
12475,1,admin.,single,secondary,no,91,no,yes,unknown,1,jul,110,2,-1,0,unknown,no
12476,1,unemployed,divorced,primary,yes,-249,yes,yes,unknown,1,jul,92,1,-1,0,unknown,no
12477,0,technician,single,tertiary,no,415,no,no,unknown,1,jul,86,1,-1,0,unknown,no
12478,1,entrepreneur,single,primary,no,7264,no,yes,unknown,1,jul,125,3,-1,0,unknown,no
12479,1,management,married,tertiary,no,-585,yes,no,unknown,1,jul,196,4,-1,0,unknown,no
12480,0,admin.,single,secondary,no,43,no,no,unknown,1,jul,484,1,-1,0,unknown,no
12481,0,self-employed,single,tertiary,no,392,no,yes,unknown,1,jul,135,1,-1,0,unknown,no
12482,0,technician,married,tertiary,no,975,no,no,unknown,1,jul,56,1,-1,0,unknown,no
12483,0,admin.,married,tertiary,no,205,no,no,unknown,1,jul,156,2,-1,0,unknown,no
12484,1,services,single,secondary,no,-27,no,yes,unknown,1,jul,221,1,-1,0,unknown,no
12485,0,technician,divorced,tertiary,no,-70,no,yes,unknown,1,jul,1992,2,-1,0,unknown,no
12486,1,technician,married,secondary,no,-147,no,yes,unknown,1,jul,130,1,-1,0,unknown,no
12487,0,management,married,tertiary,no,84,no,yes,unknown,1,jul,143,1,-1,0,unknown,no
12488,2,technician,divorced,secondary,no,173,no,yes,unknown,1,jul,157,1,-1,0,unknown,no
12489,1,technician,single,tertiary,no,2099,no,yes,unknown,1,jul,333,1,-1,0,unknown,no
12490,2,services,married,primary,no,374,no,yes,unknown,1,jul,420,2,-1,0,unknown,no
12491,1,technician,single,tertiary,no,0,no,no,unknown,1,jul,1135,2,-1,0,unknown,yes
12492,2,technician,divorced,secondary,no,47,no,yes,unknown,1,jul,224,2,-1,0,unknown,no
12493,2,retired,married,secondary,no,-180,no,yes,unknown,1,jul,307,2,-1,0,unknown,no
12494,1,technician,single,secondary,no,27,no,no,unknown,1,jul,723,2,-1,0,unknown,no
12495,0,technician,single,secondary,no,158,no,no,unknown,1,jul,650,2,-1,0,unknown,yes
12496,0,management,single,tertiary,no,394,no,yes,unknown,2,jul,660,3,-1,0,unknown,no
12497,0,student,single,secondary,no,280,yes,no,unknown,2,jul,63,4,-1,0,unknown,no
12498,0,admin.,married,tertiary,no,1717,no,yes,unknown,2,jul,218,2,-1,0,unknown,no
12499,2,blue-collar,divorced,primary,no,-28,no,yes,unknown,2,jul,220,2,-1,0,unknown,no
12500,1,admin.,married,secondary,no,907,no,yes,unknown,2,jul,97,4,-1,0,unknown,no
12501,0,technician,single,tertiary,no,101,no,no,unknown,2,jul,143,4,-1,0,unknown,no
12502,0,admin.,divorced,secondary,no,824,yes,no,unknown,2,jul,32,3,-1,0,unknown,no
12503,1,self-employed,married,secondary,no,28,no,yes,unknown,2,jul,159,3,-1,0,unknown,no
12504,2,technician,married,secondary,no,0,yes,yes,unknown,2,jul,44,2,-1,0,unknown,no
12505,0,services,single,secondary,yes,0,no,yes,unknown,2,jul,95,3,-1,0,unknown,no
12506,1,technician,single,secondary,no,52,no,yes,unknown,2,jul,79,3,-1,0,unknown,no
12507,1,self-employed,married,primary,no,-584,yes,yes,unknown,2,jul,306,2,-1,0,unknown,no
12508,2,services,married,primary,no,-15,no,yes,unknown,2,jul,71,1,-1,0,unknown,no
12509,1,retired,single,secondary,no,527,no,yes,unknown,2,jul,348,3,-1,0,unknown,no
12510,1,services,married,secondary,no,0,yes,no,unknown,2,jul,203,1,-1,0,unknown,no
12511,1,services,single,primary,no,0,no,yes,unknown,2,jul,372,1,-1,0,unknown,no
12512,1,admin.,married,secondary,no,70,no,yes,unknown,2,jul,199,1,-1,0,unknown,no
12513,2,management,married,tertiary,no,830,no,no,unknown,2,jul,60,2,-1,0,unknown,no
12514,1,technician,single,secondary,no,-51,no,no,unknown,2,jul,134,2,-1,0,unknown,no
12515,1,technician,married,secondary,no,1,no,yes,unknown,2,jul,108,3,-1,0,unknown,no
12516,0,services,married,secondary,no,0,no,yes,unknown,2,jul,193,4,-1,0,unknown,no
12517,0,blue-collar,single,secondary,no,-255,no,yes,unknown,2,jul,957,3,-1,0,unknown,no
12518,1,entrepreneur,married,tertiary,no,-81,no,yes,unknown,2,jul,83,3,-1,0,unknown,no
12519,0,technician,single,tertiary,no,288,yes,yes,unknown,3,jul,343,2,-1,0,unknown,no
12520,1,technician,divorced,unknown,yes,-25,no,yes,unknown,3,jul,158,3,-1,0,unknown,no
12521,0,admin.,single,secondary,no,585,no,no,unknown,3,jul,269,3,-1,0,unknown,no
12522,1,technician,single,secondary,no,29,no,no,unknown,3,jul,269,2,-1,0,unknown,no
12523,1,blue-collar,married,secondary,no,606,yes,yes,unknown,3,jul,375,3,-1,0,unknown,no
12524,2,services,married,secondary,no,-165,no,yes,unknown,3,jul,202,1,-1,0,unknown,no
12525,0,services,married,secondary,no,549,no,no,unknown,3,jul,149,1,-1,0,unknown,no
12526,1,blue-collar,divorced,secondary,no,-705,no,yes,unknown,3,jul,111,1,-1,0,unknown,no
12527,2,unemployed,married,tertiary,no,0,no,yes,unknown,3,jul,188,1,-1,0,unknown,no
12528,2,retired,married,secondary,no,166,no,yes,unknown,3,jul,211,1,-1,0,unknown,no
12529,2,management,married,secondary,no,5,no,no,unknown,3,jul,24,1,-1,0,unknown,no
12530,2,blue-collar,married,secondary,no,0,no,yes,unknown,3,jul,109,1,-1,0,unknown,no
12531,0,admin.,divorced,secondary,no,2,no,yes,unknown,3,jul,472,1,-1,0,unknown,no
12532,0,management,married,tertiary,no,92,no,no,unknown,3,jul,116,1,-1,0,unknown,no
12533,0,blue-collar,single,primary,no,145,no,no,unknown,3,jul,452,1,-1,0,unknown,no
12534,0,services,single,secondary,no,84,no,yes,unknown,3,jul,587,3,-1,0,unknown,yes
12535,1,blue-collar,married,secondary,no,701,no,yes,unknown,3,jul,269,2,-1,0,unknown,no
12536,1,services,single,secondary,no,3,no,yes,unknown,3,jul,206,1,-1,0,unknown,no
12537,2,retired,married,secondary,no,85,no,no,unknown,3,jul,228,2,-1,0,unknown,no
12538,0,blue-collar,married,secondary,no,285,no,yes,unknown,3,jul,267,1,-1,0,unknown,no
12539,2,blue-collar,married,primary,no,474,yes,yes,unknown,3,jul,414,1,-1,0,unknown,no
12540,2,blue-collar,married,primary,no,126,no,no,unknown,3,jul,60,1,-1,0,unknown,no
12541,1,blue-collar,married,unknown,no,-400,yes,yes,unknown,3,jul,85,1,-1,0,unknown,no
12542,2,retired,married,secondary,no,91,no,yes,unknown,3,jul,256,3,-1,0,unknown,no
12543,2,services,divorced,secondary,yes,0,no,yes,unknown,3,jul,172,10,-1,0,unknown,no
12544,2,unemployed,married,secondary,no,0,no,no,unknown,3,jul,84,1,-1,0,unknown,no
12545,0,technician,married,secondary,no,46,yes,yes,unknown,3,jul,412,1,-1,0,unknown,no
12546,2,housemaid,married,tertiary,no,51,no,no,unknown,3,jul,88,1,-1,0,unknown,no
12547,2,admin.,married,secondary,no,20,no,no,unknown,3,jul,130,1,-1,0,unknown,no
12548,0,technician,married,secondary,no,-346,yes,no,unknown,3,jul,115,4,-1,0,unknown,no
12549,1,services,married,secondary,no,1659,yes,no,unknown,3,jul,197,1,-1,0,unknown,no
12550,0,management,single,tertiary,no,0,no,yes,unknown,3,jul,88,1,-1,0,unknown,no
12551,2,management,single,tertiary,no,31,no,yes,unknown,3,jul,154,1,-1,0,unknown,no
12552,2,admin.,married,secondary,no,-221,no,yes,unknown,3,jul,90,1,-1,0,unknown,no
12553,1,technician,divorced,secondary,no,303,yes,yes,unknown,3,jul,51,1,-1,0,unknown,no
12554,1,services,married,secondary,no,304,no,yes,unknown,3,jul,131,1,-1,0,unknown,no
12555,1,services,divorced,secondary,no,1155,no,yes,unknown,3,jul,251,1,-1,0,unknown,no
12556,1,technician,single,tertiary,no,222,yes,yes,unknown,3,jul,89,1,-1,0,unknown,no
12557,0,services,single,secondary,no,1038,no,yes,unknown,3,jul,108,1,-1,0,unknown,no
12558,0,services,single,secondary,no,695,no,no,unknown,3,jul,97,1,-1,0,unknown,no
12559,2,services,married,secondary,no,-800,no,no,unknown,3,jul,203,1,-1,0,unknown,no
12560,2,blue-collar,married,primary,no,47,no,yes,unknown,3,jul,326,1,-1,0,unknown,no
12561,1,technician,divorced,secondary,no,2,no,no,unknown,3,jul,88,1,-1,0,unknown,no
12562,2,retired,married,secondary,no,313,no,yes,unknown,3,jul,42,1,-1,0,unknown,no
12563,2,blue-collar,married,secondary,no,184,yes,no,unknown,3,jul,92,1,-1,0,unknown,no
12564,0,services,married,secondary,no,114,no,yes,unknown,3,jul,676,1,-1,0,unknown,yes
12565,2,retired,married,unknown,no,140,no,yes,unknown,3,jul,239,1,-1,0,unknown,no
12566,2,blue-collar,married,primary,no,-187,no,no,unknown,3,jul,652,1,-1,0,unknown,no
12567,1,services,single,secondary,no,-244,no,no,unknown,3,jul,178,1,-1,0,unknown,no
12568,2,technician,divorced,primary,no,1807,no,yes,unknown,3,jul,122,3,-1,0,unknown,no
12569,2,blue-collar,married,primary,no,241,no,yes,unknown,3,jul,100,3,-1,0,unknown,no
12570,2,blue-collar,single,primary,no,60,no,no,unknown,3,jul,93,1,-1,0,unknown,no
12571,2,technician,married,secondary,no,-149,no,yes,unknown,3,jul,504,1,-1,0,unknown,no
12572,1,blue-collar,married,secondary,no,-313,yes,no,unknown,3,jul,251,2,-1,0,unknown,no
12573,0,self-employed,married,secondary,yes,0,no,yes,unknown,3,jul,327,3,-1,0,unknown,no
12574,1,management,married,secondary,no,93,no,no,unknown,3,jul,515,2,-1,0,unknown,no
12575,2,technician,married,secondary,no,42,no,yes,unknown,3,jul,389,2,-1,0,unknown,no
12576,1,services,divorced,secondary,no,-179,no,no,unknown,3,jul,155,2,-1,0,unknown,no
12577,2,admin.,married,secondary,no,1156,no,yes,unknown,3,jul,74,5,-1,0,unknown,no
12578,0,blue-collar,married,secondary,no,277,no,yes,unknown,3,jul,225,2,-1,0,unknown,no
12579,2,retired,married,secondary,no,-488,no,yes,unknown,3,jul,172,2,-1,0,unknown,no
12580,2,entrepreneur,married,secondary,no,938,no,yes,unknown,3,jul,202,2,-1,0,unknown,no
12581,2,technician,married,secondary,no,253,no,yes,unknown,3,jul,230,3,-1,0,unknown,no
12582,1,admin.,single,secondary,no,506,yes,yes,unknown,3,jul,277,2,-1,0,unknown,no
12583,0,blue-collar,married,primary,no,0,no,no,unknown,3,jul,746,4,-1,0,unknown,no
12584,0,admin.,married,secondary,no,-435,no,no,unknown,3,jul,935,2,-1,0,unknown,no
12585,2,blue-collar,divorced,unknown,no,0,no,yes,unknown,3,jul,167,11,-1,0,unknown,no
12586,0,entrepreneur,married,tertiary,no,-130,yes,yes,unknown,3,jul,194,2,-1,0,unknown,no
12587,1,blue-collar,married,secondary,no,978,no,no,unknown,3,jul,385,6,-1,0,unknown,no
12588,0,technician,single,secondary,no,0,no,no,unknown,3,jul,1106,2,-1,0,unknown,no
12589,1,technician,married,unknown,no,88,yes,yes,unknown,4,jul,124,2,-1,0,unknown,no
12590,2,management,divorced,tertiary,no,94,no,no,unknown,4,jul,121,1,-1,0,unknown,no
12591,1,entrepreneur,married,tertiary,no,1080,no,yes,unknown,4,jul,566,3,-1,0,unknown,no
12592,0,technician,single,unknown,no,365,no,no,unknown,4,jul,257,1,-1,0,unknown,no
12593,2,technician,married,secondary,no,321,yes,yes,unknown,4,jul,111,1,-1,0,unknown,no
12594,2,blue-collar,married,secondary,no,-19,no,yes,unknown,4,jul,270,1,-1,0,unknown,no
12595,0,admin.,single,secondary,no,144,yes,no,unknown,4,jul,43,11,-1,0,unknown,no
12596,1,blue-collar,married,primary,no,192,no,no,unknown,4,jul,433,1,-1,0,unknown,no
12597,0,services,single,tertiary,no,0,no,no,unknown,4,jul,71,1,-1,0,unknown,no
12598,0,technician,single,secondary,no,656,no,yes,unknown,4,jul,523,1,-1,0,unknown,no
12599,0,technician,single,secondary,no,223,no,no,unknown,4,jul,49,1,-1,0,unknown,no
12600,2,retired,married,primary,no,-37,no,no,unknown,4,jul,191,2,-1,0,unknown,no
12601,0,blue-collar,married,secondary,no,128,no,no,unknown,4,jul,355,1,-1,0,unknown,no
12602,0,technician,married,secondary,no,173,no,no,unknown,4,jul,31,1,-1,0,unknown,no
12603,1,admin.,married,secondary,no,75,yes,no,unknown,4,jul,52,4,-1,0,unknown,no
12604,0,admin.,married,secondary,no,-36,yes,yes,unknown,4,jul,64,1,-1,0,unknown,no
12605,0,management,single,tertiary,no,115,no,yes,unknown,4,jul,60,1,-1,0,unknown,no
12606,1,management,single,tertiary,no,1156,yes,no,unknown,4,jul,62,1,-1,0,unknown,no
12607,0,services,single,secondary,no,335,yes,yes,unknown,4,jul,99,1,-1,0,unknown,no
12608,0,admin.,single,tertiary,no,-59,no,yes,unknown,4,jul,192,1,-1,0,unknown,no
12609,1,technician,married,secondary,no,644,no,no,unknown,4,jul,133,1,-1,0,unknown,no
12610,2,management,single,tertiary,no,655,no,yes,unknown,4,jul,68,1,-1,0,unknown,no
12611,0,blue-collar,single,secondary,no,-322,no,yes,unknown,4,jul,208,1,-1,0,unknown,no
12612,1,technician,single,tertiary,no,487,no,yes,unknown,4,jul,30,2,-1,0,unknown,no
12613,0,admin.,married,secondary,no,-401,yes,yes,unknown,4,jul,246,1,-1,0,unknown,no
12614,1,management,married,secondary,no,2637,no,no,unknown,4,jul,219,1,-1,0,unknown,no
12615,0,blue-collar,married,secondary,no,33,no,no,unknown,4,jul,165,2,-1,0,unknown,no
12616,1,admin.,married,secondary,yes,0,no,yes,unknown,4,jul,105,3,-1,0,unknown,no
12617,0,blue-collar,married,primary,no,5956,yes,yes,unknown,4,jul,538,1,-1,0,unknown,no
12618,1,management,married,tertiary,no,59,yes,yes,unknown,4,jul,100,1,-1,0,unknown,no
